master_key,wt_name,wt_image,rw_name,rw_image_name,nation,wt_display_name_new,clean_key,stats_role,stats_rank,stats_br_rb,stats_max_speed,stats_climb,wiki_nation,wiki_friendly_name
spitfire_ix_plagis,Spitfire Ix Plagis,spitfire_ix_plagis.png,Spitfire Ix Plagis,RW_spitfire_ix_plagis_rw.png,Great Britain,Spitfire Ix Plagis,spitfireixplagis,Fighter,IV,5.7,"at 4,878 m 690 km/h",31.8 m/s,Great Britain,Plagis' Spitfire LF Mk IXc
spitfire_ix_usa,Spitfire Ix Usa,spitfire_ix_usa.png,Spitfire Ix Usa,RW_spitfire_ix_usa_rw.png,Great Britain,Spitfire LF Mk IX,spitfireix,Fighter,III,4.3,"at 8,537 m 650 km/h",19.5 m/s,USSR,▂Spitfire Mk IXc
spitfire_ix_ussr,Spitfire Ix Ussr,spitfire_ix_ussr.png,Spitfire Ix Ussr,RW_spitfire_ix_ussr_rw.png,Great Britain,Spitfire Ix Ussr,spitfireix,Fighter,III,4.3,"at 8,537 m 650 km/h",19.5 m/s,USSR,▂Spitfire Mk IXc
spitfire_lf_mk9e_iaf,Spitfire Lf Mk9E Iaf,spitfire_lf_mk9e_iaf.png,Spitfire Lf Mk9E Iaf,RW_spitfire_lf_mk9e_iaf_rw.png,Great Britain,Spitfire Lf Mk9E Iaf,spitfirelfmk9e,Fighter,IV,5.7,"at 4,878 m 689 km/h",31.8 m/s,Israel,Spitfire Mk.IX (CW)
spitfire_lf_mk9e_weisman,Spitfire Lf Mk9E Weisman,spitfire_lf_mk9e_weisman.png,Spitfire Lf Mk9E Weisman,RW_spitfire_lf_mk9e_weisman_rw.png,Great Britain,Weizman's ï ™Spitfire LF Mk.IXe,spitfirelfmk9eweisman,Fighter,IV,5.7,"at 4,878 m 690 km/h",31.8 m/s,Israel,Weizman's Spitfire LF Mk.IXe
spitfire_mk_ia,Spitfire Mk Ia,spitfire_mk1.png,Spitfire Mk Ia,RW_spitfire_mk_ia.png,,Spitfire Mk Ia,spitfiremkia,Fighter,II,3,"at 4,267 m 584506617528 km/h",19.510.726.210.7 m/s,Great Britain,Spitfire Mk Ia
spitfire_mk_iia_venture_i,Spitfire Mk.IIa Venture I,,Spitfire Mk.IIa Venture I,RW_spitfire_mk_iia_venture_i.png,,Spitfire Mk.IIa Venture I,spitfiremkiiaventurei,Fighter,II,3,"at 4,572 m 571533597549 km/h",19.41623.916 m/s,Great Britain,Spitfire Mk.IIa Venture I
spitfire_mk_ix_cw,Spitfire Mk.IX (CW),gladiator_mk2.png,Spitfire Mk.IX (CW),RW_spitfire_mk_ix_cw.png,,Spitfire Mk.IX (CW),spitfiremkixcw,Fighter,IV,5.7,"at 4,878 m 689 km/h",31.8 m/s,,Spitfire Mk.IX (CW)
spitfire_mk1,Spitfire Mk1,spitfire_mk1.png,Spitfire Mk1,RW_spitfire_mk1_rw.png,Great Britain,Spitfire F Mk XIVe,spitfiremk1,Fighter,II,3,"at 4,267 m 584506617528 km/h",19.510.726.210.7 m/s,Great Britain,Spitfire Mk Ia
spitfire_mk14c,Spitfire Mk14C,spitfire_mk14c.png,Spitfire Mk14C,RW_spitfire_mk14c_rw.png,Great Britain,Spitfire Mk14C,spitfiremk14c,Fighter,IV,5.7,"at 6,400 m 726671770694 km/h",24.318.832.518.8 m/s,Great Britain,Spitfire F Mk XIVc
spitfire_mk14e,Spitfire FR Mk XIVe,spitfire_fr_mk14e_belgium.png,Spitfire Mk14E,RW_spitfire_mk14e_rw.png,Great Britain,Spitfire Mk14E,spitfiremk14e,Fighter,IV,5.7,"at 6,400 m 719 km/h",24.5 m/s,Great Britain,Spitfire F Mk XIVe
spitfire_mk18e,Spitfire Mk18E,spitfire_mk18e.png,Spitfire Mk18E,RW_spitfire_mk18e_rw.png,Great Britain,Spitfire F Mk XVIIIe,spitfiremk18e,Fighter,IV,5.7,"at 6,400 m 721 km/h",23.3 m/s,Great Britain,Spitfire F Mk XVIIIe
spitfire_mk5b,Spitfire Mk5B,spitfire_mk5b.png,Spitfire Mk5B,RW_spitfire_mk5b_rw.png,Great Britain,Spitfire Mk5B,spitfiremk5b,Fighter,II,3.7,"at 4,878 m 573527605545 km/h",17.813.523.913.5 m/s,Italy,▄Spitfire Mk Vb/trop
spitfire_mk5b_italy,Spitfire Mk5B Italy,spitfire_mk5b_italy.png,Spitfire Mk5B Italy,RW_spitfire_mk5b_italy_rw.png,Great Britain,Spitfire Mk5B Italy,spitfiremk5b,Fighter,II,3.7,"at 4,878 m 573527605545 km/h",17.813.523.913.5 m/s,Italy,▄Spitfire Mk Vb/trop
spitfire_mk5b_notrop,Spitfire Mk5B Notrop,spitfire_mk5b_notrop.png,Spitfire Mk5B Notrop,RW_spitfire_mk5b_notrop_rw.png,Great Britain,Spitfire Mk Vb/trop,spitfiremk5bnotrop,Fighter,II,4,"at 4,878 m 589542620562 km/h",1813.624.313.6 m/s,Great Britain,Spitfire Mk Vb
spitfire_mk5c,Spitfire Mk5C,spitfire_mk5c.png,Spitfire Mk5C,RW_spitfire_mk5c_rw.png,Great Britain,Spitfire Mk Vc,spitfiremk5c,Fighter,III,4.7,"at 3,963 m 592543627560 km/h",19.514.427.114.4 m/s,Great Britain,Spitfire Mk Vc/trop
spitfire_mk5c_notrop,Spitfire Mk5C Notrop,spitfire_mk5c_notrop.png,Spitfire Mk5C Notrop,RW_spitfire_mk5c_notrop_rw.png,Great Britain,Spitfire Mk Vc/trop,spitfiremk5cnotrop,Fighter,III,5,"at 3,963 m 609 km/h",19.7 m/s,Great Britain,Spitfire Mk Vc
spitfire_mk9c_4cannons,Spitfire Mk9C 4Cannons,spitfire_mk9c_4cannons.png,Spitfire Mk9C 4Cannons,RW_spitfire_mk9c_4cannons_rw.png,Great Britain,Spitfire Mk9C 4Cannons,spitfiremk9c4cannons,Fighter,III,4.7,"at 8,537 m 642 km/h",18.9 m/s,Great Britain,Spitfire F Mk IXc
spitfire_mk9c_iaf,Spitfire Mk9C Iaf,spitfire_mk9c_iaf.png,Spitfire Mk9C Iaf,RW_spitfire_mk9c_iaf_rw.png,Great Britain,Spitfire LF Mk IXc,spitfiremk9c,Fighter,IV,4.3,"at 8,537 m 650611675627 km/h",19.51624.116 m/s,Israel,Spitfire Mk IXc
spitfire_xvi,Spitfire Xvi,spitfire_xvi.png,Spitfire Xvi,RW_spitfire_xvi_rw.png,Israel,Spitfire Xvi,spitfirexvi,Fighter,III,5,"at 6,098 m 651604683624 km/h",22.317.529.217.5 m/s,Great Britain,Spitfire F Mk XVI
spitfiremkii,Spitfiremkii,spitfiremkii.png,Spitfiremkii,RW_spitfiremkii_rw.png,Great Britain,Spitfire Mk IIb,spitfiremkii,Fighter,II,3.7,"at 4,572 m 571532597549 km/h",19.41623.916 m/s,Great Britain,Spitfire Mk IIb
spitfiremkiia,Spitfiremkiia,spitfiremkiia.png,Spitfiremkiia,RW_spitfiremkiia_rw.png,Great Britain,Spitfire Mk IIa,spitfiremkiia,Fighter,II,3,"at 4,572 m 571 km/h",19.4 m/s,Great Britain,Spitfire Mk IIa
spitfiremkiia_ep,Spitfiremkiia Ep,spitfiremkiia_ep.png,Spitfiremkiia Ep,RW_spitfiremkiia_ep_rw.png,Great Britain,Spitfiremkiia Ep,spitfiremkiiaep,Fighter,II,3,"at 4,572 m 571533597549 km/h",19.41623.916 m/s,Great Britain,Spitfire Mk.IIa Venture I
stirling_mk1,Stirling Mk1,stirling_mk1.png,Stirling Mk1,RW_stirling_mk1_rw.png,Great Britain,Stirling B Mk I,stirlingmk1,Bomber,III,4,"at 4,268 m 396 km/h",7.9 m/s,Great Britain,Stirling B Mk I
stirling_mk3,Stirling Mk3,stirling_mk3.png,Stirling Mk3,RW_stirling_mk3_rw.png,Great Britain,Stirling B Mk III,stirlingmk3,Bomber,III,4.7,"at 4,537 m 410 km/h",85.7 m/s,Great Britain,Stirling B Mk III
strikemaster_mk88,Strikemaster Mk88,strikemaster_mk88.png,Strikemaster Mk88,RW_strikemaster_mk88_rw.png,Great Britain,Strikemaster Mk.88,strikemastermk88,Strike aircraft,IV,6.3,"at 6,096 m 776 km/h",20.2 m/s,Great Britain,Strikemaster Mk.88
su_11,Su-11,su-11.png,Su-11,RW_su_11_rw.png,USSR,Su-11,su11,Fighter,V,,at 0 m 940892958917 km/h,3325.341.425.3 m/s,USSR,Su-11
su_17m2,Su 17M2,su_17m2.png,Su-17M2,RW_su_17m2_rw.png,USSR,Su-17M2,su17m2,Strike aircraft,VII,10,"at 11,000 m 2,232 km/h",190 m/s,USSR,Su-17M2
su_17m4,Su 17M4,su_17m4.png,Su-17M4,RW_su_17m4_rw.png,USSR,Su-17M4,su17m4,Strike aircraft,VII,,"at 11,000 m 2,052 km/h",190 m/s,USSR,Su-17M4
su_2_m82,Su-2 M82,su-2_m82.png,Su-2 M82,RW_su_2_m82_rw.png,USSR,Su-2 (M-82),su2m82,Strike aircraft,I,2.7,"at 5,850 m 486446513464 km/h",9.66.813.36.8 m/s,USSR,Su-2 (M-82)
su_2_mv5,Su-2 Mv5,su-2_mv5.png,Su-2 Mv5,RW_su_2_mv5_rw.png,USSR,Su-2 MV-5,su2mv5,Strike aircraft,I,1.7,"at 6,500 m 460427480441 km/h",8.66.511.26.5 m/s,USSR,Su-2 MV-5
su_2_tss1,Su-2 Tss1,su-2_tss1.png,Su-2 Tss1,RW_su_2_tss1_rw.png,USSR,Su-2 TSS-1,su2tss1,Strike aircraft,I,2,"at 7,100 m 512477534493 km/h",8.96.711.76.7 m/s,USSR,Su-2 TSS-1
su_22m3,Su 22M3,su_22m3.png,Su-22M3,RW_su_22m3_rw.png,Italy,Su-22M3,su22m3,Strike aircraft,VII,11,"at 11,000 m 2,232 km/h",170 m/s,USSR,Su-22M3
su_22m3_hungary,Su 22M3 Hungary,su_22m3_hungary.png,Su 22M3 Hungary,RW_su_22m3_hungary_rw.png,USSR,Su-22M3,su22m3,Strike aircraft,VII,11,"at 11,000 m 2,232 km/h",170 m/s,USSR,Su-22M3
su_22m4,Su 22M4,su_22m4.png,Su-22M4,RW_su_22m4_rw.png,Germany,Su-22M4,su22m4,Strike aircraft,VII,11,"at 11,000 m 2,052 km/h",190 m/s,Germany,◊Su-22M4
su_22m4_de_wtd61,Su 22M4 De Wtd61,su_22m4_de_wtd61.png,Su 22M4 De Wtd61,RW_su_22m4_de_wtd61_rw.png,Germany,Su-22M4 WTD61,su22m4dewtd61,Strike aircraft,VII,11,"at 11,000 m 2,052 km/h",190 m/s,Germany,◄Su-22M4 WTD61
su_22um3k,Su 22Um3K,su_22um3k.png,Su-22UM3K,RW_su_22um3k_rw.png,Germany,Su-22UM3K,su22um3k,Strike aircraft,VII,11,"at 11,000 m 2,232 km/h",185 m/s,Germany,◊Su-22UM3K
su_24m,Su 24M,su_24m.png,Su-24M,RW_su_24m_rw.png,USSR,Su-24M,su24m,Strike aircraft,VII,11.3,"at 11,000 m 1,847 km/h",149.8 m/s,USSR,Su-24M
su_25,Su 25,su_25.png,Su-25,RW_su_25_rw.png,USSR,Su-25BM,su25,Strike aircraft,VI,10.3,"at 1,000 m 979 km/h",80.6 m/s,USSR,Su-25
su_25k,Su 25K,su_25k.png,Su-25K,RW_su_25k_rw.png,USSR,Su-25K,su25k,Strike aircraft,VI,10.3,"at 1,000 m 979961989968 km/h",8062.694.866.9 m/s,USSR,Su-25K
su_25sm3,Su 25Sm3,su_25sm3.png,Su-25SM3,RW_su_25sm3_rw.png,USSR,Su-25SM3,su25sm3,Strike aircraft,VIII,11.7,"at 1,000 m 979962989969 km/h",8060.39269.1 m/s,USSR,Su-25SM3
su_25t,Su 25T,su_25t.png,Su-25T,RW_su_25t_rw.png,USSR,Su-25T,su25t,Strike aircraft,VII,11.3,"at 1,000 m 979962989968 km/h",806291.569.9 m/s,USSR,Su-25T
su_25tm,Su 25Tm,su_25tm.png,Su 25Tm,RW_su_25tm_rw.png,USSR,Su 25Tm,su25tm,Strike aircraft,VII,11.3,"at 1,000 m 979962989968 km/h",8062.191.469.9 m/s,USSR,Su-39
su_27,Su 27,su_27.png,Su-27,RW_su_27_rw.png,USSR,Su-27,su27,Fighter,VIII,13,"at 12,000 m 2,498 km/h",225 m/s,USSR,Su-27
su_27sm,Su 27Sm,su_27sm.png,Su-27SM,RW_su_27sm_rw.png,USSR,Su-27SM,su27sm,Fighter,VIII,13.7,"at 12,000 m 2,498 km/h",235 m/s,USSR,Su-27SM
su_30mk2_amv,Su-30Mk2 Amv,Su-30MK2 AMV.png,Su-30MK2Â AMV,RW_su_30mk2_amv_rw.png,USSR,Su-30MK2 AMV,su30mk2amv,Fighter,VIII,13.3,"at 12,000 m 2,304 km/h",205 m/s,USSR,Su-30Mk2 Amv
su_30sm,Su 30Sm,su_30sm.png,Su-30SM,RW_su_30sm_rw.png,USSR,Su-30SM,su30sm,Fighter,IX,14.3,"at 12,000 m 2,304 km/h",205 m/s,USSR,Su-30SM
su_33,Su 33,su_33.png,Su-33,RW_su_33_rw.png,USSR,Su-33,su33,Fighter,VIII,13,"at 12,000 m 2,304 km/h",205 m/s,USSR,Su-33
su_34,Su 34,su_34.png,Su-34,RW_su_34_rw.png,USSR,Su-34,su34,Strike aircraft,VIII,13.7,"at 11,000 m 1,948 km/h",170 m/s,USSR,Su-34
su_39,Su-39,su_25tm.png,Su-39,RW_su_39.png,,Su-39,su39,Strike aircraft,VII,11.3,"at 1,000 m 979962989968 km/h",8062.191.469.9 m/s,USSR,Su-39
su_6,Su-6,su-6_m71.png,Su-6,RW_su_6.png,,Su-6,su6,Strike aircraft,IV,4,"at 2,500 m 491 km/h",9.7 m/s,USSR,Su-6
su_6_am42,Su-6 Am42,su-6_am42.png,Su-6 Am42,RW_su_6_am42_rw.png,USSR,Su-6 (AM-42),su6am42,Strike aircraft,IV,4.7,"at 3,000 m 501459534477 km/h",11.2815.28 m/s,USSR,Su-6 (AM-42)
su_6_m71,Su-6 M71,su-6_m71.png,Su-6 M71,RW_su_6_m71_rw.png,USSR,Su-6 (M-71F),su6m71,Strike aircraft,III,4.3,"at 1,400 m 514476536493 km/h",10.98.414.18.4 m/s,USSR,Su-6 (M-71F)
su_6_single,Su 6 Single,su_6_single.png,Su 6 Single,RW_su_6_single_rw.png,STILL_NOT_FOUND,Su 6 Single,su6single,Strike aircraft,IV,4,"at 2,500 m 491 km/h",9.7 m/s,USSR,Su-6
su_7b,Su-7B,su-7b.png,Su-7B,RW_su_7b_rw.png,USSR,Su-7B,su7b,Strike aircraft,VI,9,"at 11,000 m 2,232 km/h",195 m/s,USSR,Su-7B
su_7bkl,Su-7Bkl,su-7bkl.png,Su-7BKL,RW_su_7bkl_rw.png,USSR,Su-7BKL,su7bkl,Strike aircraft,VI,9,"at 11,000 m 2,232 km/h",195 m/s,USSR,Su-7BKL
su_7bmk,Su-7Bmk,su-7bmk.png,Su-7BMK,RW_su_7bmk_rw.png,USSR,Su-7BMK,su7bmk,Strike aircraft,VI,,"at 11,000 m 2,232 km/h",195 m/s,USSR,Su-7BMK
su_8,Su-8,su-8.png,Su-8,RW_su_8_rw.png,USSR,Su-8,su8,Strike aircraft,IV,4.7,"at 7,150 m 550511574527 km/h",9.36.612.36.6 m/s,USSR,Su-8
su_9,Su-9,su-9.png,Su-9,RW_su_9_rw.png,USSR,Su-9,su9,Fighter,V,7,"at 6,000 m 886 km/h",21.7 m/s,USSR,Su-9
sunderland_mk3a,Sunderland Mk3A,sunderland_mk3a.png,Sunderland Mk3A,RW_sunderland_mk3a_rw.png,Great Britain,Sunderland Mk IIIa,sunderlandmk3a,Bomber,II,1.7,"at 4,267 m 394365418373 km/h",6.54.29.74.2 m/s,Great Britain,Sunderland Mk IIIa
sunderland_mk5,Sunderland Mk5,sunderland_mk5.png,Sunderland Mk5,RW_sunderland_mk5_rw.png,Great Britain,Sunderland Mk V,sunderlandmk5,Bomber,II,2,"at 4,267 m 401376415387 km/h",7.85.810.25.8 m/s,Great Britain,Sunderland Mk V
super_etendard_97,Super Etendard 97,super_etendard_97.png,Super Etendard 97,RW_super_etendard_97_rw.png,France,Super Etendard,superetendard97,Strike aircraft,VII,10.3,"at 12,000 m 1,380 km/h",97 m/s,France,Super Etendard
super_mystere_b2,Super Mystere B2,Super Mystere B2.png,SuperÂ MystereÂ B2,RW_super_mystere_b2_rw.png,France,Super Mystere B2,supermystereb2,Fighter,VI,9,"at 0 m 1,199 km/h",6144.976.846.4 m/s,France,Super Mystere B2
swift_f1,Swift F1,swift_f1.png,Swift F1,RW_swift_f1_rw.png,Great Britain,Swift F.1,swiftf1,Fighter,V,8.3,"at 3,048 m 985979990981 km/h",2816.637.519.7 m/s,Great Britain,Swift F.1
swift_f7,Swift F7,swift_f7.png,Swift F7,RW_swift_f7_rw.png,Great Britain,Swift F.7,swiftf7,Fighter,V,8.7,"at 3,048 m 985 km/h",28 m/s,Great Britain,Swift F.7
swordfish_mk1,Swordfish Mk1,swordfish_mk1.png,Swordfish Mk1,RW_swordfish_mk1_rw.png,Great Britain,Swordfish Mk I,swordfishmk1,Torpedo bomber,I,1,"at 1,400 m 226 km/h",9.2 m/s,Great Britain,Swordfish Mk I
swordfish_mk2,Swordfish Mk2,swordfish_mk2.png,Swordfish Mk2,RW_swordfish_mk2_rw.png,Great Britain,Swordfish Mk II,swordfishmk2,Bomber,I,1,"at 1,800 m 265240282248 km/h",3.91.37.21.3 m/s,Great Britain,Swordfish Mk II
t2,T2,t2.png,T2,RW_t2_rw.png,Sweden,T2,t2,Torpedo bomber,I,1,"at 1,000 m 310 km/h",5.3 m/s,Japan,T-2 Early
t2_early,T2 Early,t2_early.png,T2 Early,RW_t2_early_rw.png,Japan,T-2 Early,t2,Torpedo bomber,I,1,"at 1,000 m 310 km/h",5.3 m/s,Japan,T-2 Early
ta_152c,Ta-152C,ta-152c.png,Ta-152C,RW_ta_152c_rw.png,Germany,Ta 152 C-3,ta152c,Fighter,IV,6.3,"at 10,400 m 730683758703 km/h",13.19.517.49.5 m/s,Germany,Ta 152 C-3
ta_152h_1,Ta-152H-1,ta-152h-1.png,Ta-152H-1,RW_ta_152h_1_rw.png,Germany,Ta 152 H-1,ta152h1,Fighter,IV,6,"at 10,200 m 755709786726 km/h",17.514.122.114.1 m/s,Germany,Ta 152 H-1
ta_154a_1,Ta 154A 1,ta_154a_1.png,Ta 154A 1,RW_ta_154a_1_rw.png,Germany,Ta 154 A-1,ta154a1,Fighter,III,4.3,"at 6,700 m 659614688633 km/h",16.112.720.512.7 m/s,Germany,Ta 154 A-1
tandem_mai,Tandem Mai,tandem_mai.png,TandemÂ MAI,RW_tandem_mai_rw.png,USSR,Tandem MAI,tandemmai,Strike aircraft,I,1.7,"at 4,250 m 488 km/h",10.68 m/s,USSR,Tandem MAI
tb_3_m17_32,Tb 3 M17 32,tb_3_m17_32.png,Tb 3 M17 32,RW_tb_3_m17_32_rw.png,USSR,TB-3M-17-32,tb3m1732,Bomber,I,1.3,"at 1,000 m 185162203168 km/h",7.24.910.14.9 m/s,USSR,TB-3M-17-32
tbd_1,TBD-1,tbd-1_1938.png,TBD-1,RW_tbd_1.png,,TBD-1,tbd1,Torpedo bomber,I,1,"at 2,500 m 312 km/h",6.1 m/s,USA,TBD-1
tbf_1c,Tbf-1C,tbf-1c.png,TBF-1C,RW_tbf_1c_rw.png,USA,TBF-1C,tbf1c,Torpedo bomber,I,1.7,"at 3,650 m 432 km/h",5.1 m/s,USA,TBF-1C
tempest_mk2,Tempest Mk2,tempest_mk2.png,Tempest Mk2,RW_tempest_mk2_rw.png,Great Britain,Tempest Mk II,tempestmk2,Fighter,IV,6,"at 3,657 m 723650821662 km/h",23.917.236.817.2 m/s,Great Britain,Tempest Mk II
tempest_mkv,Tempest Mkv,tempest_mkv.png,Tempest Mkv,RW_tempest_mkv_rw.png,Great Britain,Tempest Mk V,tempestmkv,Fighter,IV,5.7,"at 5,000 m 703634788649 km/h",20.41430.114 m/s,Great Britain,Tempest Mk V
tempest_mkv_luftwaffe,Tempest Mkv Luftwaffe,tempest_mkv_luftwaffe.png,Tempest Mkv Luftwaffe,RW_tempest_mkv_luftwaffe_rw.png,Great Britain,Tempest Mkv Luftwaffe,tempestmkvluftwaffe,Fighter,IV,5.7,"at 6,700 m 695646727664 km/h",20.416.924.616.9 m/s,Germany,▀Tempest Mk V
tempest_mkv_vikkers,Tempest Mkv Vikkers,tempest_mkv_vikkers.png,Tempest Mkv Vikkers,RW_tempest_mkv_vikkers_rw.png,Great Britain,Tempest Mk V (Vickers P),tempestmkvvikkers,Strike aircraft,II,3.7,"at 4,572 m 671 km/h",20.4 m/s,Great Britain,Tempest Mk V (Vickers P)
thunderbolt_mk1,Thunderbolt Mk1,thunderbolt_mk1.png,Thunderbolt Mk1,RW_thunderbolt_mk1_rw.png,Great Britain,Thunderbolt Mk.1,thunderboltmk1,Fighter,III,3.7,"at 7,924 m 676632704649 km/h",11.58.1168.1 m/s,Great Britain,▄Thunderbolt Mk.1
tis_ma,Tis Ma,tis_ma.png,TISÂ MA,RW_tis_ma_rw.png,USSR,TIS MA,tisma,Strike aircraft,III,,"at 1,660 m 534494559513 km/h",10.3714.37 m/s,USSR,TIS MA
tornado_adv,Tornado Adv,tornado_adv.png,TornadoÂ ADV,RW_tornado_adv_rw.png,Italy,Tornado ADV,tornadoadv,Fighter,VII,12,"at 11,582 m 2,308 km/h",191 m/s,Italy,Tornado ADV
tornado_f3,Tornado F3,tornado_f3.png,Tornado F3,RW_tornado_f3_rw.png,Great Britain,Tornado F.3,tornadof3,Fighter,VII,12,"at 11,582 m 2,308 km/h",191 m/s,Great Britain,Tornado F.3 Late
tornado_f3_late,Tornado F3 Late,tornado_f3_late.png,Tornado F3 Late,RW_tornado_f3_late_rw.png,Great Britain,Tornado F.3 Late,tornadof3,Fighter,VII,12,"at 11,582 m 2,308 km/h",191 m/s,Great Britain,Tornado F.3 Late
tornado_gr1,Tornado Gr1,tornado_gr1.png,Tornado Gr1,RW_tornado_gr1_rw.png,Great Britain,Tornado GR.1,tornadogr1,Strike aircraft,VII,11.7,"at 10,972 m 2,005 km/h",177 m/s,Great Britain,Tornado GR.1
tornado_gr4,Tornado Gr4,tornado_gr4.png,Tornado Gr4,RW_tornado_gr4_rw.png,Great Britain,Tornado GR.4,tornadogr4,Strike aircraft,VIII,12.3,"at 11,582 m 2,005 km/h",195 m/s,Great Britain,Tornado GR.4
tornado_ids_de_assta1,Tornado Ids De Assta1,tornado_ids_de_assta1.png,Tornado Ids De Assta1,RW_tornado_ids_de_assta1_rw.png,Germany,Tornado IDS ASSTA1,tornadoidsdeassta1,Strike aircraft,VII,11.7,"at 12,195 m 2,362 km/h",204 m/s,Germany,◄Tornado IDS ASSTA1
tornado_ids_de_mfg,Tornado Ids De Mfg,tornado_ids_de_mfg.png,Tornado Ids De Mfg,RW_tornado_ids_de_mfg_rw.png,Italy,Tornado IDS MFG,tornadoidsdemfg,Strike aircraft,VIII,11.3,"at 11,582 m 2,308 km/h",195 m/s,Germany,◄Tornado IDS MFG
tornado_ids_de_wtd61,Tornado Ids De Wtd61,tornado_ids_de_wtd61.png,Tornado Ids De Wtd61,RW_tornado_ids_de_wtd61_rw.png,Germany,Tornado IDS WTD61,tornadoidsdewtd61,Strike aircraft,VII,11.3,"at 11,582 m 2,308 km/h",195 m/s,Germany,◄Tornado IDS WTD61
tornado_ids_it,Tornado Ids It,tornado_ids_it.png,Tornado Ids It,RW_tornado_ids_it_rw.png,Italy,Tornado IDS,tornadoidsit,Strike aircraft,VII,11.3,"at 10,972 m 2,005 km/h",177 m/s,Italy,▄Tornado IDS
tornado_ids_it_mod95,Tornado Ids It Mod95,tornado_ids_it_mod95.png,Tornado Ids It Mod95,RW_tornado_ids_it_mod95_rw.png,Italy,Tornado Ids It Mod95,tornadoidsitmod95,Strike aircraft,VII,11.7,"at 10,972 m 2,005 km/h",177 m/s,Italy,▄Tornado IDS (1995)
tornado_ids_it_ret8,Tornado Ids It Ret8,tornado_ids_it_ret8.png,Tornado Ids It Ret8,RW_tornado_ids_it_ret8_rw.png,Italy,Tornado IDS MLU (RET.8),tornadoidsitret8,Strike aircraft,VII,11.7,"at 10,972 m 2,005 km/h",177 m/s,Italy,▄Tornado IDS MLU (RET.8)
tornado_ids_sle,Tornado Ids Sle,Tornado IDS SLE.png,TornadoÂ IDSÂ SLE,RW_tornado_ids_sle_rw.png,Germany,Tornado IDS (1995),tornadoidssle,Strike aircraft,VIII,12.3,"at 12,195 m 2,362 km/h",204 m/s,Germany,Tornado Ids Sle
tu_1,Tu-1,tu-1.png,Tu-1,RW_tu_1_rw.png,USSR,Tu-1,tu1,Strike aircraft,IV,5.3,"at 7,150 m 687636726654 km/h",11.58.315.88.3 m/s,USSR,Tu-1
tu_14t,Tu 14T,tu_14t.png,Tu-14T,RW_tu_14t_rw.png,USSR,Tu-14T,tu14t,Torpedo bomber,V,,"at 5,500 m 856807887826 km/h",1511.418.312.1 m/s,USSR,Tu-14T
tu_2,Tu-2,tu-2.png,Tu-2,RW_tu_2_rw.png,USSR,Tu-2S,tu2,Bomber,III,4.7,"at 7,300 m 547 km/h",8.15 m/s,USSR,Tu-2
tu_2_early,Tu-2 Early,tu-2_early.png,Tu-2 Early,RW_tu_2_early_rw.png,Japan,Tu-2,tu2,Bomber,III,4.7,"at 7,300 m 547 km/h",8.15 m/s,USSR,Tu-2
tu_2_postwar,Tu-2 Postwar,tu-2_postwar.png,Tu-2 Postwar,RW_tu_2_postwar_rw.png,USSR,Tu-2S-44,tu2postwar,Bomber,IV,5.3,"at 7,300 m 547506574523 km/h",8.14.712.84.7 m/s,USSR,Tu-2S-59
tu_2_postwar_china,Tu-2 Postwar China,tu-2_postwar_china.png,Tu-2 Postwar China,RW_tu_2_postwar_china_rw.png,STILL_NOT_FOUND,Tu-2 Postwar China,tu2postwarchina,Bomber,IV,5.3,"at 7,300 m 547506574523 km/h",8.14.712.84.7 m/s,China,␗Tu-2S-44
tu_2_postwar_late,Tu-2 Postwar Late,tu-2_postwar_late.png,Tu-2 Postwar Late,RW_tu_2_postwar_late_rw.png,STILL_NOT_FOUND,Tu-2 Postwar Late,tu2postwar,Bomber,IV,5.3,"at 7,300 m 547506574523 km/h",8.14.712.84.7 m/s,USSR,Tu-2S-59
tu_2_postwar_late_hungary,Tu-2 Postwar Late Hungary,tu-2_postwar_late_hungary.png,Tu-2 Postwar Late Hungary,RW_tu_2_postwar_late_hungary_rw.png,STILL_NOT_FOUND,Tu-2 Postwar Late Hungary,tu2postwarlate,Bomber,IV,5.7,"at 7,300 m 547503578523 km/h",8.14.912.44.9 m/s,Italy,◔Tu-2S-59
tu_2s_59,Tu-2S-59,tu-2_postwar.png,Tu-2S-59,RW_tu_2s_59.png,,Tu-2S-59,tu2s59,Bomber,IV,5.7,"at 7,300 m 547503578523 km/h",8.14.912.44.9 m/s,USSR,Tu-2S-59
tu_4,Tu 4,tu_4.png,Tu-4,RW_tu_4_rw.png,China,Tu-4,tu4,Bomber,V,8,"at 9,100 m 641 km/h",6.5 m/s,USSR,Tu-4
tu_4_china,Tu 4 China,tu_4_china.png,Tu 4 China,RW_tu_4_china_rw.png,STILL_NOT_FOUND,Tu 4 China,tu4china,Long Range bomber,V,8,"at 9,100 m 641604662619 km/h",6.54.68.74.7 m/s,China,␗Tu-4
typhoon_fgr4,Typhoon FGR.4,ef_2000_fgr4.png,Typhoon FGR.4,RW_typhoon_fgr4.png,,Typhoon FGR.4,typhoonfgr4,Fighter,IX,14.3,"at 11,000 m 2,149 km/h",315 m/s,Great Britain,Typhoon FGR.4
